UID,Facility_Name,Owner,Lat,Lon,City,County,State,Zipcode,Standard,Type_of_Facility,Congressional_District,Rep,Party,Simple_Status,Status,Source_Name,Source_Link,FRS_ID,dem_frs_id,EIS_ID,TRI_ID,GHGRP_ID,Total_Population_1_Mile,per_People_of_Color_1_Mile,per_Low_Income_1_Mile,per_5_and_Younger_1_Mile,per_65_and_Older_1_Mile,Total_Population_3_Miles,per_People_of_Color_3_Miles,per_Low_Income_3_Miles,per_5_and_Younger_3_Miles,per_65_and_Older_3_Miles,FRS_ID_CAA_Compliance,ECHO_Link_CAA_Compliance,CAA_Compliance_Status,Quarters_of_Past_12_in_Noncompliance,Quarters_of_Past_12_with_High_Priority_Violations,Formal_Enforcement_Actions_within_Past_5_Years,GHGRP_2023_GHG_Emissions_MTCO2e,NEI_2020_CAP_Emissions_tons,NEI_2020_HAP_Emissions_lbs
1480,"Celanese Acetate Llc / Duke Energy Generation Services Of Narrows, Llc",,37.3451,-80.7629,Narrows,Giles,VA,24124,HON Rule,Chemical Manufacturing,VA9,Rep. Morgan Griffith,Republican,Received Exemption,Received Exemption,July 2025 Proclamation,https://www.whitehouse.gov/presidential-actions/2025/07/regulatory-relief-for-certain-stationary-sources-to-promote-american-chemical-manufacturing-security/,"110000343147, 110056966948",110000343147,"4004311, 10698711",24124HCHSTRT460,0,601,2,32,4,16,5292,4,31,5,19,110000343147,https://echo.epa.gov/detailed-facility-report?fid=110000343147,No Violation Identified,0,0,0,#N/A,980,"48,572"
1481,Us Army - Raap,,37.1806,-80.5411,Radford,Montgomery County,VA,24141,HON Rule,Chemical Manufacturing,VA9,Rep. Morgan Griffith,Republican,Seeking Exemption,Exemption Sought by Trade Organization,ACC and AFPM Letter,https://library.edf.org/AssetLink/imiyhj203d5nni5g1nkh7hmsmk5ymw44.pdf,110000601867,110000601867,5748611,24141SDDSRPOBOX,0,260,0,50,2,17,7287,19,44,2,14,110000601867,https://echo.epa.gov/detailed-facility-report?fid=110000601867,Violation w/in 1 Year,1,0,1,#N/A,"1,132","7,236"
1482,Emerald Kalama Chemical Llc,,46.0219,-122.8570,Kalama,Cowlitz County,WA,98625,HON Rule,Chemical Manufacturing,WA3,Rep. Marie Gluesenkamp Perez,Democrat,Seeking Exemption,Exemption Sought by Trade Organization,ACC and AFPM Letter,https://library.edf.org/AssetLink/imiyhj203d5nni5g1nkh7hmsmk5ymw44.pdf,"110000490816, 110071875879",110000490816,4783711,98625KLMCH1296N,1003518,386,27,19,2,19,4556,15,26,3,22,110000490816,https://echo.epa.gov/detailed-facility-report?fid=110000490816,High Priority Violation,9,4,0,"60,120",163,"15,797"
1483,Dupont (Belle Site) / Chemours,,38.2417,-81.5497,Belle,Kanawha,WV,25015,HON Rule,Chemical Manufacturing,WV1,Rep. Carol Miller,Republican,Seeking Exemption,Exemption Sought by Trade Organization,ACC and AFPM Letter,https://library.edf.org/AssetLink/imiyhj203d5nni5g1nkh7hmsmk5ymw44.pdf,110000344182,110000344182,6884211,"25015DPNTB901WE, 2501WPTMBL91WDU",1007916,1898,7,41,5,23,7428,12,39,4,22,110000344182,https://echo.epa.gov/detailed-facility-report?fid=110000344182,No Violation Identified,0,0,0,"98,685","1,069","110,543"
1484,"Koppers Inc., Follansbee",,40.3392,-80.6056,Follansbee,Brooke County,WV,26037,HON Rule,Chemical Manufacturing,WV2,Rep. Riley Moore,Republican,Seeking Exemption,Exemption Sought by Trade Organization,ACC and AFPM Letter,https://library.edf.org/AssetLink/imiyhj203d5nni5g1nkh7hmsmk5ymw44.pdf,110000586027,110000586027,6234511,26037KPPRSKOPPE,0,2546,8,40,7,15,21704,17,43,5,18,110000586027,https://echo.epa.gov/detailed-facility-report?fid=110000586027,No Violation Identified,0,0,0,#N/A,31,"1,911"
1485,"The Chemours Company Fc, Llc, Washington Works",,39.2694,-81.6700,Washington,Wood County,WV,26181,HON Rule,Chemical Manufacturing,WV2,Rep. Riley Moore,Republican,Seeking Exemption,Exemption Sought by Trade Organization,ACC and AFPM Letter,https://library.edf.org/AssetLink/imiyhj203d5nni5g1nkh7hmsmk5ymw44.pdf,"110071367964, 110070061757",110071367964,17634211,2618WCHMRS848DU,1002176,825,4,18,2,29,7791,3,23,3,23,110071367964,https://echo.epa.gov/detailed-facility-report?fid=110071367964,No Violation Identified,5,5,1,"782,338","2,674","60,085"
1486,Altivia,,38.3836,-81.7777,Institute,Kanawha,WV,25112,HON Rule,Chemical Manufacturing,WV1,Rep. Carol Miller,Republican,Seeking Exemption,Exemption Sought by Trade Organization,ACC and AFPM Letter,https://library.edf.org/AssetLink/imiyhj203d5nni5g1nkh7hmsmk5ymw44.pdf,110070676994,110070676994,19250811,2506WLTVNS25CAR,1013670,2519,26,58,9,18,24717,16,37,5,22,110070676994,https://echo.epa.gov/detailed-facility-report?fid=110070676994,No Violation Identified,0,0,0,"96,979",115,"21,424"
1487,Carmeuse Lime & Stone Inc,Carmeuse Lime And Stone Inc.,33.2063,-86.7806,Saginaw,Shelby,AL,35137,Lime Rule,Lime Manufacturing,AL6,Rep. Gary Palmer,Republican,No Information,No Information,,,110038174711,110038174711,949711,35137DRVLM599HW,1004569,756,15,14,8,15,12933,29,19,6,14,110038174711,https://echo.epa.gov/detailed-facility-report?fid=110038174711,No Violation Identified,4,4,1,"517,405","1,395","44,057"
1488,"Carmeuse Lime, Inc. Buffington","Carmeuse Lime, Inc.",41.5960,-87.3882,Gary,Lake,IN,46406,Lime Rule,Lime Manufacturing,IN1,Rep. Frank Mrvan,Democrat,No Information,No Information,,,"110007362255, 110058731760",110007362255,8202711,46402MRBLHCLARK,1004187,110,95,35,1,35,17799,94,53,7,17,110007362255,https://echo.epa.gov/detailed-facility-report?fid=110007362255,High Priority Violation,12,12,4,"896,323","1,408","86,062"
1489,Carmeuse Lime Black River Operation,"Carmeuse Lime & Stone, Inc.",38.8381,-84.2424,Butler,Pendleton,KY,41006,Lime Rule,Lime Manufacturing,KY4,Rep. Thomas Massie,Republican,No Information,No Information,,,110000379554,110000379554,7351711,41006DRVLMRTE1B,0,189,5,21,6,16,1678,4,24,5,17,110000379554,https://echo.epa.gov/detailed-facility-report?fid=110000379554,No Violation Identified,0,0,0,#N/A,"3,738","355,873"
1490,Carmeuse Lime & Stone Maysville Facility,"Carmeuse Lime & Stone, Inc.",38.6178,-83.6649,Maysville,Mason,KY,41056,Lime Rule,Lime Manufacturing,KY4,Rep. Thomas Massie,Republican,No Information,No Information,,,110043813219,110043813219,7349811,41056DRVLMROUTE,1006848,201,12,48,10,18,1396,10,49,9,18,110043813219,https://echo.epa.gov/detailed-facility-report?fid=110043813219,No Violation Identified,0,0,0,"236,315",89,#N/A
1491,Carmeuse Lime Inc - River Rouge,Carmeuse Lime Inc,42.2775,-83.1284,River Rouge,Wayne,MI,48218,Lime Rule,Lime Manufacturing,MI13,Rep. Shri Thanedar,Democrat,No Information,No Information,,,110008058369,110008058369,7778911,48218DTRTL25MAR,1006263,5616,59,65,7,12,68261,68,60,9,11,110008058369,https://echo.epa.gov/detailed-facility-report?fid=110008058369,High Priority Violation,12,12,1,"345,457",659,"32,157"
1492,Carmeuse Ohio Inc - Maplegrove Lime Plant,Carmeuse Lime,41.2260,-83.2024,Bettsville,Seneca,OH,44815,Lime Rule,Lime Manufacturing,OH5,Rep. Bob Latta,Republican,No Information,No Information,,,"110008604670, 110008604894",110008604894,8463811,44815HLMNC1967W,1004020,9647,13,44,5,11,19550,10,37,4,18,110008604894,https://echo.epa.gov/detailed-facility-report?fid=110008604894,Violation w/in 1 Year,1,0,3,"485,544","9,036","79,273"
1493,"Carmeuse Lime, Inc.  Grand River Operations (0243030257)","Carmeuse Lime, Inc.",41.7503,-81.2846,Grand River,Lake,OH,44045,Lime Rule,Lime Manufacturing,OH14,Rep. Dave Joyce,Republican,No Information,No Information,,,110006306274,110006306274,8149211,44045LTVST15WIL,1004081,4006,11,30,3,23,25178,30,37,6,14,110006306274,https://echo.epa.gov/detailed-facility-report?fid=110006306274,Violation w/in 1 Year,1,0,0,"304,546",769,"39,120"
1494,Carmeuse Lime Inc Millersville Operations,Carmeuse Lime,41.3130,-83.2773,Millersville,Sandusky,OH,43435,Lime Rule,Lime Manufacturing,OH9,Rep. Marcy Kaptur,Democrat,No Information,No Information,,,"110001986218, 110071710756",110001986218,8131711,43435MLLRS3964C,1007289,111,13,14,5,31,971,10,17,5,28,110001986218,https://echo.epa.gov/detailed-facility-report?fid=110001986218,No Violation Identified,0,0,0,#N/A,#N/A,#N/A
1495,Carmeuse Lime Inc/Millard Lime Plt,Carmeuse Lime Inc,40.3333,-76.5214,Annville,Lebanon,PA,17003,Lime Rule,Lime Manufacturing,PA9,Rep. Dan Meuser,Republican,No Information,No Information,,,"110007773196, 110071047406",110007773196,"11920011, 3884311",17003PNNSY422SC,1004273,920,6,20,3,19,17153,13,24,5,22,110007773196,https://echo.epa.gov/detailed-facility-report?fid=110007773196,No Violation Identified,1,0,1,#N/A,13,#N/A
1496,Carmeuse Lime And Stone (Clear Brook Plt.),"Carmeuse Lime, Inc.",39.2563,-78.0922,Clear Brook,Frederick,VA,22624,Lime Rule,Lime Manufacturing,VA6,Rep. Ben Cline,Republican,No Information,No Information,,,"110040906393, 110071047424",110040906393,6649011,0,1006362,507,5,15,5,11,6087,11,14,6,15,110040906393,https://echo.epa.gov/detailed-facility-report?fid=110040906393,No Violation Identified,0,0,0,"142,590",624,#N/A
1497,Carmeuse Lime & Stone Rockwell Operation,"Carmeuse Lime, Inc.",44.1684,-87.7003,Manitowoc,Manitowoc,WI,54220,Lime Rule,Lime Manufacturing,WI6,Rep. Glenn Grothman,Republican,No Information,No Information,,,"110016858916, 110063934809",110016858916,"4782311, 14994311",54220RCKWL4110R,1004375,250,2,23,3,26,4223,3,17,3,28,110016858916,https://echo.epa.gov/detailed-facility-report?fid=110016858916,High Priority Violation,12,12,0,"160,190",743,"39,152"
1498,"Cemex De Puerto Rico, Inc.","Cemex, S.A.B. De C.V.",18.0193,-66.6192,Ponce,Ponce Municipio,PR,00733,Lime Rule,Lime Manufacturing,PR98,,#N/A,No Information,No Information,,,"110022868413, 110071160898, 110070834892",110022868413,7014111,00733PRTRCPUBLI,1007033,10139,100,64,4,22,88704,100,78,5,23,110022868413,https://echo.epa.gov/detailed-facility-report?fid=110022868413,No Violation Identified,0,0,0,#N/A,#N/A,#N/A
1499,Mittal Steel Usa - Indiana Harbor East,Cleveland-Cliffs Inc.,41.6546,-87.4472,East Chicago,Lake,IN,46312,Lime Rule,Lime Manufacturing,IN1,Rep. Frank Mrvan,Democrat,No Information,No Information,,,110066942526,110066942526,"3986511, 3988011, 7362011, 3987411, 8182811, 10697411, 3987111",46312NLNDS3210W,"1000156, 1001348, 1007287",5314,97,66,9,16,31916,87,50,7,15,110066942526,https://echo.epa.gov/detailed-facility-report?fid=110066942526,High Priority Violation,12,12,11,"6,848,072","48,722","156,827"
1500,Tronox Westvaco,"Genesis Energy, L.P.",41.6035,-109.8480,Green River,Sweetwater,WY,82935,Lime Rule,Lime Manufacturing,WY1,Rep. Harriet Hageman,Republican,No Information,No Information,,,"110070081939, 110000709644",110000709644,8041211,0,1006324,2,50,50,0,50,19,32,37,0,32,110000709644,https://echo.epa.gov/detailed-facility-report?fid=110000709644,No Violation Identified,7,7,1,"1,824,844","10,977","648,291"
1501,Port Inland Plant,Graymont Western Lime Inc.,45.9907,-86.0118,Gulliver,Schoolcraft,MI,49840,Lime Rule,Lime Manufacturing,MI1,Rep. Jack Bergman,Republican,No Information,No Information,,,110024825509,110024825509,13652211,49840WSTRN181WC,0,21,14,29,5,33,166,13,27,2,31,110024825509,https://echo.epa.gov/detailed-facility-report?fid=110024825509,High Priority Violation,11,11,1,#N/A,512,"41,600"
1502,Graymont Pa Inc/Pleasant Gap Plt,Graymont Western Us Inc.,40.8886,-77.7087,Pleasant Gap,Centre,PA,16823,Lime Rule,Lime Manufacturing,PA15,"Rep. Glenn ""G.T."" Thompson",Republican,No Information,No Information,,,110039000096,110039000096,7889111,0,1002910,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,110039000096,https://echo.epa.gov/detailed-facility-report?fid=110039000096,#N/A,#N/A,#N/A,0,"742,587","1,820","14,819"
1503,Graymont Western Us Inc. Cricket Mountain,Graymont Ltd.,38.9375,-112.8139,Delta,Millard,UT,84624,Lime Rule,Lime Manufacturing,UT2,Rep. Celeste Maloy,Republican,No Information,No Information,,,"110008061239, 110071871806",110008061239,7443511,84624GRYMN32MIL,1002928,1414,32,38,7,16,3978,24,35,8,17,110008061239,https://echo.epa.gov/detailed-facility-report?fid=110008061239,#N/A,#N/A,#N/A,0,"785,085","1,793","26,664"
1504,Graymont Western Lime Eden,Graymont Western Lime Inc,43.7045,-88.3852,Eden,Fond Du Lac,WI,53019,Lime Rule,Lime Manufacturing,WI6,Rep. Glenn Grothman,Republican,No Information,No Information,,,110000593910,110000593910,6512611,53019WSTRNN4520,0,316,9,16,5,18,3720,12,8,7,24,110000593910,https://echo.epa.gov/detailed-facility-report?fid=110000593910,No Violation Identified,1,0,0,#N/A,534,"64,553"
1505,Graymont Western Lime Green Bay,Graymont Western Lime Inc.,44.5241,-88.0128,Green Bay,Brown,WI,54303,Lime Rule,Lime Manufacturing,WI8,Rep. Tony Wied,Republican,No Information,No Information,,,110000421552,110000421552,6437211,54303WSTRN101JA,0,7122,39,47,7,12,72986,35,43,8,13,110000421552,https://echo.epa.gov/detailed-facility-report?fid=110000421552,High Priority Violation,12,12,0,#N/A,221,"12,011"
1506,Graymont (Wi) Llc,Graymont Ltd.,46.7161,-92.0769,Superior,Douglas,WI,54880,Lime Rule,Lime Manufacturing,WI7,Rep. Tom Tiffany,Republican,No Information,No Information,,,"110007346229, 110071161728",110007346229,4985511,54880CLMCRHILLA,1002919,4034,21,40,7,16,22030,14,35,6,16,110007346229,https://echo.epa.gov/detailed-facility-report?fid=110007346229,High Priority Violation,12,12,0,"521,551",923,"190,370"
1507,Riverton Facility,"Greer Industries, Inc. D.B.A. Greer Lime Company",38.7792,-79.3959,Riverton,Pendleton,WV,26814,Lime Rule,Lime Manufacturing,WV1,Rep. Carol Miller,Republican,No Information,No Information,,,"110056959643, 110043791698, 110025331200",110025331200,6776011,26814GRRNDRT33X,1006247,23,4,52,9,17,210,3,49,9,20,110025331200,https://echo.epa.gov/detailed-facility-report?fid=110025331200,No Violation Identified,0,0,0,"318,257",697,"71,193"
1508,Mississippi Lime Co - Verona Plant,Hbm Holdings,38.8349,-84.7657,Verona,Gallatin,KY,41092,Lime Rule,Lime Manufacturing,KY4,Rep. Thomas Massie,Republican,No Information,No Information,,,"110040366065, 110071882410",110040366065,13417311,0,1004517,200,7,40,5,14,1725,6,35,5,15,110040366065,https://echo.epa.gov/detailed-facility-report?fid=110040366065,No Violation Identified,0,0,0,"322,597","1,987","11,507"
1509,Mississippi Lime Company,Hbm Holdings,37.9793,-90.0767,Ste. Genevieve,Ste. Genevieve,MO,63670,Lime Rule,Lime Manufacturing,MO8,Rep. Jason Smith,Republican,No Information,No Information,,,110030914367,110030914367,7400411,63670MSSSSHIGHW,0,1245,15,52,3,28,4929,9,24,4,23,110030914367,https://echo.epa.gov/detailed-facility-report?fid=110030914367,No Violation Identified,1,0,0,#N/A,"11,112","46,272"
1510,Lhoist North America - Montevallo Plant,Lhoist North America,33.0917,-86.8071,Calera,Shelby,AL,35040,Lime Rule,Lime Manufacturing,AL6,Rep. Gary Palmer,Republican,No Information,No Information,,,110001147081,110001147081,949311,35115CHMCL7444S,1002598,726,29,45,6,11,8598,36,38,7,12,110001147081,https://echo.epa.gov/detailed-facility-report?fid=110001147081,No Violation Identified,1,1,2,"975,734","12,314","174,134"
1511,Lhoist North America Of Alabama Llc O'Neal Plant,Lhoist North America Of Alabama Llc,33.1790,-86.7569,Calera,Shelby,AL,35040,Lime Rule,Lime Manufacturing,AL6,Rep. Gary Palmer,Republican,No Information,No Information,,,110008056584,110008056584,7440711,35040CHMCL2885H,1002549,169,30,14,11,20,9980,29,19,8,10,110008056584,https://echo.epa.gov/detailed-facility-report?fid=110008056584,No Violation Identified,1,1,0,"600,150","1,535","34,644"
1512,Lhoist North America,Lhoist North America,35.5173,-113.3140,Peach Springs,Yavapai,AZ,86434,Lime Rule,Lime Manufacturing,AZ2,Rep. Eli Crane,Republican,No Information,No Information,,,"110008061453, 110071162536",110008061453,1090211,86434CHMCL25MIL,1006911,2,0,50,0,50,26,58,62,4,27,110008061453,https://echo.epa.gov/detailed-facility-report?fid=110008061453,No Violation Identified,0,0,0,"787,420","4,291","4,778"
1513,Lhoist North America,Lhoist North America Of Missouri Inc,38.0002,-90.0708,Sainte Genevieve,Ste. Genevieve,MO,63670,Lime Rule,Lime Manufacturing,MO8,Rep. Jason Smith,Republican,No Information,No Information,,,110018008378,110018008378,7387711,63670CHMCL20947,0,372,2,20,2,22,2703,9,36,3,24,110018008378,https://echo.epa.gov/detailed-facility-report?fid=110018008378,No Violation Identified,0,0,0,#N/A,"1,558","24,485"
1514,Lhoist North America Apex Plant,Lhoist North America Of Arizona,36.3575,-114.9100,Las Vegas,Clark,NV,89165,Lime Rule,Lime Manufacturing,NV4,Rep. Susie Lee,Democrat,No Information,No Information,,,"110063205623, 110053501858",110063205623,8210711,89036CHMCLOLDSA,1002551,12543,45,31,8,12,116374,45,20,6,15,110063205623,https://echo.epa.gov/detailed-facility-report?fid=110063205623,Violation w/in 1 Year,7,2,6,"585,504","2,623","17,174"
1515,Lhoist North America /Clifton Plant,Lhoist North America Of Texas Ltd,31.7120,-97.5857,Clifton,Bosque,TX,76634,Lime Rule,Lime Manufacturing,TX31,Rep. John Carter,Republican,No Information,No Information,,,110013286595,110013286595,5728511,76634CHMCL2861F,1002403,32,28,28,9,19,354,23,29,7,22,110013286595,https://echo.epa.gov/detailed-facility-report?fid=110013286595,No Violation Identified,0,0,0,"453,290","3,156","19,009"
1516,Lhoist North America Of Virginia Inc,Lhoist North America Of Virginia Inc,37.3815,-80.6643,Ripplemead,Giles,VA,24150,Lime Rule,Lime Manufacturing,VA9,Rep. Morgan Griffith,Republican,No Information,No Information,,,"110020671450, 110061858903",110020671450,4184511,24150CHMCL2093B,1002553,57,2,26,9,23,760,3,26,7,20,110020671450,https://echo.epa.gov/detailed-facility-report?fid=110020671450,No Violation Identified,3,3,2,"246,826","3,399","46,320"
1517,Magnesita Refractories/York,Magnestia Refractarios Sa,39.9360,-76.8169,York,York,PA,17408,Lime Rule,Lime Manufacturing,PA10,Rep. Scott Perry,Republican,No Information,No Information,,,110041028544,110041028544,4952111,17404JBKRC320NO,0,777,10,26,8,22,25537,19,23,6,18,110041028544,https://echo.epa.gov/detailed-facility-report?fid=110041028544,No Violation Identified,0,0,1,#N/A,"3,530","79,782"
1518,"Martin Marietta Magnesia Specialties, Llc",Martin Marietta Materials,41.4644,-83.3673,Woodville,Sandusky,OH,43469,Lime Rule,Lime Manufacturing,OH9,Rep. Marcy Kaptur,Democrat,No Information,No Information,,,110033595152,110033595152,8133211,43469MRTNM755LI,1004097,852,7,22,7,14,3739,11,21,6,19,110033595152,https://echo.epa.gov/detailed-facility-report?fid=110033595152,No Violation Identified,1,0,0,"1,314,750","4,332","64,892"
1519,"Pete Lien & Sons, Inc.","Pete Lien & Sons, Inc.",44.1117,-103.2753,Rapid City,Pennington,SD,57702,Lime Rule,Lime Manufacturing,SD1,Rep. Dusty Johnson,Republican,No Information,No Information,,,110004948647,110004948647,4980711,57702PTLNS3401U,1002994,801,28,45,9,26,14168,26,35,9,20,110004948647,https://echo.epa.gov/detailed-facility-report?fid=110004948647,Violation w/in 1 Year,1,0,0,"278,549",502,"38,808"
1520,"Pete Lien & Sons, Inc. - Jonathon Lime Plant",,41.4727,-105.5414,Laramie,Albany,WY,82072,Lime Rule,Lime Manufacturing,WY1,Rep. Harriet Hageman,Republican,No Information,No Information,,,"110070068089, 110071162488",110070068089,17924511,8207WPTLNS445JN,1012402,1,0,0,0,0,6,17,40,0,33,#N/A,#N/A,#N/A,#N/A,#N/A,0,"196,001",221,#N/A
1521,Asarco - Hayden Smelter,,33.0076,-110.7842,Hayden,Gila,AZ,85135,Copper Rule,Primary Copper Smelting,AZ2,Rep. Eli Crane,Republican,No Information,No Information,,,110069332261,110069332261,1073711,85235SRCNC64ASA,1002486,343,85,62,5,23,662,82,61,5,23,110069332261,https://echo.epa.gov/detailed-facility-report?fid=110069332261,High Priority Violation,12,12,0,#N/A,#N/A,#N/A
1522,Freeport Mcmoran - Miami Smelter,,33.4127,-110.8565,Miami,Gila,AZ,85532,Copper Rule,Primary Copper Smelting,AZ2,Rep. Eli Crane,Republican,Received Exemption,Received Exemption,October 2025 Proclamation,https://www.whitehouse.gov/presidential-actions/2025/10/regulatory-relief-for-certain-stationary-sources-to-promote-american-mineral-security/,110008254423,110008254423,14774311,85532NSPRTPOBOX,0,320,73,23,5,18,5129,55,38,6,17,110008254423,https://echo.epa.gov/detailed-facility-report?fid=110008254423,No Violation Identified,1,1,0,#N/A,"2,425","41,298"
1523,Kennecott - Copperton Concentrator And,,40.5826,-112.0993,Copperton,Salt Lake,UT,84006,Copper Rule,Primary Copper Smelting,UT4,Rep. Burgess Owens,Republican,No Information,No Information,,,110042022085,110042022085,"7341211, 8236411",84006KNNCT8200S,0,126,28,13,9,8,5363,29,20,14,4,110042022085,https://echo.epa.gov/detailed-facility-report?fid=110042022085,No Violation Identified,0,0,0,#N/A,"1,631","3,167"
1524,"Drummond Company, Inc. (Abc Coke)",ABC Coke,33.5808,-86.7813,Birmingham,Jefferson,AL,35217,Coke Ovens Rule,Coke Ovens,AL7,Rep. Terri Sewell,Democrat,Seeking Exemption,Received Exemption,November 2025 Proclamation ,https://www.whitehouse.gov/presidential-actions/2025/11/regulatory-relief-for-certain-stationary-sources-to-promote-american-coke-oven-processing-security/,"110000366817, 110040890925",110000366817,1018711,35217BCCKDRAILR,1004511,4722,78,57,7,10,24337,79,57,7,15,110000366817,https://echo.epa.gov/detailed-facility-report?fid=110000366817,No Violation Identified,2,2,3,"159,779","3,514","35,917"
